,a,b
72276,0.19231871596445974,0.00037257824143070045
72280,0.2365070273604441,0.0
72299,0.1511516585008729,0.0
72310,0.2661642205474018,0.0
72326,0.18642772799888865,0.0
72329,0.15534205347841185,0.00037257824143070045
72334,0.20156959933911606,0.0
72347,0.28881954159044443,0.016037757295238632
72353,0.20893663397166434,0.0
72358,0.18108217514505465,0.0
72369,0.21095653540831566,0.0
72370,0.19485280772441832,0.0014896881838757968
72382,0.24457809367596137,0.0006018626974092028
72388,0.2232387923147301,0.0
72400,0.22017144497764654,7.896202162513362e-05
72438,0.21727515583259127,0.00024834770108025694
72443,0.1349014877362284,0.0
72444,0.1830832196452933,0.0
72466,0.19313520903792186,2.5094483839935047e-05
72469,0.1957909326330379,0.0
72485,0.2344514325646401,0.00011227657909292721
72495,0.25360230547550433,1.107581473391771e-05
72516,0.26413423215076515,2.628497645490616e-05
72526,0.24460038275767793,0.0
72542,0.2418453775455037,0.0
72543,0.23637164244826067,0.0
72545,0.23637164244826067,0.0
72582,0.2146598952293358,0.0
72584,0.22645011600928075,0.0014686832179922117
72595,0.15184001357734847,0.0
72597,0.22694795586183572,0.0
72604,0.23043571581884525,0.00011200482210486215
72605,0.23757468466474885,0.0
72638,0.18705136246428322,0.0
72645,0.20976124418740963,0.0
72647,0.23868385949310805,0.0
72651,0.15567993967692353,0.0
72672,0.2616621983914209,3.214903514260905e-05
72692,0.2712755205174853,0.0006415390947171532
72698,0.2044952380952381,0.00037257824143070045
72713,0.209229809791082,0.0
72719,0.21159683077772085,0.00023820396683796137
72748,0.24650991917707568,0.0015576040742962633
72767,0.21313428094973397,3.2786282088715546e-05
72788,0.21710819009100102,2.8804458512765903e-05
72846,0.17430269182063188,0.0
72854,0.2543714163862958,5.406861389026279e-05
72860,0.23838706812327914,7.173525145555897e-05
72890,0.2322904496083777,4.43705909378118e-05
72901,0.21180555555555555,0.0
72920,0.2630083292503675,0.002409210621429962
72935,0.2014561284995872,0.00017963865873081586
72949,0.1847021986718508,0.0
72970,0.24121506246068122,0.00012440332952132077
73006,0.1961199810017902,0.0
73008,0.21715210355987055,0.0003907917215138211
73010,0.17668356263577117,0.0
73042,0.23429793548950287,3.8346786578166724e-05
73053,0.2468840546382744,0.0
73055,0.21039429332915263,0.001333674518973654
73057,0.19033436159273837,0.0
73061,0.19045591626751818,0.0
73066,0.21369426751592357,2.9579123168596476e-05
73079,0.24698628876414833,0.00014006924571534712
73107,0.2619942408121431,0.00023625576694184718
73249,0.20848221221065713,0.0
73253,0.205175247486909,0.0
73262,0.21447978264343934,2.4959061720697068e-05
73266,0.16137081016082971,0.0
73309,0.21371128274544152,0.0
73311,0.251829611559392,0.0019388638849773857
73347,0.22905909963729465,4.980648404615561e-05
73378,0.23195920836574194,0.0002165062643026369
73384,0.22108731466227347,0.0
73434,0.15937769068614352,0.0
73456,0.21168861897625996,0.0
73468,0.19925760950259835,0.0
73469,0.25748273215656176,0.0
73482,0.20782840992682644,0.00010492683309966551
73505,0.1985207100591716,0.0
73526,0.271289230302724,0.004496307683601386
73547,0.21527109400064165,0.0
73554,0.21661756991243292,2.8983480549368432e-05
73567,0.18362809154038245,0.0
73597,0.23925833481904082,0.0004499550412992976
73598,0.2448234972179148,0.00019927587605956387
73599,0.23032695443233503,0.0
73615,0.21437699680511182,0.00046602238660466686
73619,0.14381011064376992,0.00037257824143070045
73669,0.18667408540826264,0.0
73676,0.22213945789364783,0.0
73708,0.20114662569790534,1.3674453725152291e-05
73709,0.24022196366240042,0.00014430024511068174
73726,0.2028415961305925,0.00037257824143070045
73733,0.20347977711231569,0.0
73736,0.24983710323001024,0.0034309606103619873
73751,0.2553515364855865,0.0
73795,0.20248198860850214,0.0003924380366263559
73809,0.23304680038204392,0.0001585700189602431
73816,0.25739630783984657,0.0006993608543532205
73842,0.2157903199871362,0.00037257824143070045
73861,0.1895881895881896,0.00037257824143070045
73869,0.22586888832786334,6.929878550174084e-05
73919,0.24330326791460816,0.0001865864971997822
73930,0.1883773161145424,0.0
73937,0.30951969094159026,0.033920114770716964
73946,0.27431141090500283,0.0018339986650397757
73968,0.24721377912867273,0.0004581059164400067
73978,0.2036341565191002,0.0
74017,0.20176658522834054,0.0
74021,0.19778195350208172,1.95691873169941e-05
74071,0.23399154352469378,0.0
74073,0.17012645390295694,0.0
74091,0.20967111944379346,3.2056599486485626e-05
74124,0.24853002453817305,0.0006783897510514449
74159,0.22759263970151786,0.0006097282635775336
74160,0.19976183387913068,0.0
74168,0.16977670946928963,0.0
74200,0.20848221221065713,2.4087122477772405e-05
74235,0.1999031765538301,0.0
74240,0.20722668313773934,1.1579383975649142e-05
74249,0.22762159182461944,0.0
74262,0.20430844180558727,0.0003785660022810139
74288,0.19577665122725119,0.0
74291,0.20807008023566806,5.793898537989171e-05
74329,0.2679177480535037,0.005922756352010351
74364,0.2036341565191002,0.0
74387,0.22452735486029782,0.00038490927025177485
74407,0.1719520789288231,0.0
74410,0.20233697700716172,0.0
74413,0.17364862679131757,0.0
74449,0.21946034341782503,0.0
74462,0.19718620284318408,0.0
74463,0.19994785264647819,7.019534425774519e-06
74485,0.26511260371394707,0.00038914224626800684
74491,0.2330265671123459,2.0755904686034217e-05
74498,0.23324932649691493,0.0001088662715967564
74501,0.23637164244826067,0.0
74512,0.24424424424424424,4.822888083728754e-05
74563,0.20163774321989333,0.0
74570,0.20681152719987672,3.8921722679620996e-05
74578,0.24620465073613723,0.0011706728617182811
74592,0.22541362223901906,0.0
74603,0.21306660315948242,0.00041925320338821704
74617,0.16383835917470393,0.0
74675,0.23761675003319907,3.4371167368172056e-05
74686,0.24388914129940936,0.0
74728,0.2797581821972066,0.008504505419568653
74737,0.21121385008853039,0.0
74760,0.21207332490518332,3.810253922070207e-05
74788,0.2186112807982081,9.517481528628077e-05
74801,0.21153846153846154,0.0
74805,0.23499540340585737,0.00048561251547971557
74846,0.21279632125584713,0.00017225976835978364
74885,0.19576951130561634,0.0
74902,0.2200180342651037,0.000844213180050204
74907,0.18188594856503915,0.0
74925,0.23155896816495558,1.7288069829510803e-05
74927,0.25754449935230056,0.00014056731357301347
74928,0.2388644150758688,0.0004869400924527491
74952,0.1548000115350232,0.0
74959,0.2172487757497268,1.421924552164908e-05
74966,0.18109439309088454,0.00037257824143070045
74969,0.21657387234729283,0.0
74977,0.19813967222796397,2.5475593295359167e-05
74990,0.20329483052452188,0.0007450870626561782
75057,0.2381755257786849,0.00037257824143070045
75095,0.22069646014060765,0.0007721260249046197
75097,0.22980435806327326,0.0004907082462677934
75104,0.18175661948940205,0.0
75109,0.19880745157586757,0.0
75129,0.170499301232372,0.0
75174,0.22039743800295616,0.0
75177,0.216740016958049,0.0
75187,0.20904240819346548,0.0
75207,0.2158944658944659,0.0
75211,0.24871426585738776,0.0002559712197671944
75241,0.2771868222658267,0.005134450896074524
75245,0.23042582417582416,0.00044288668288280177
75263,0.22427407562147483,0.0007891457666283721
75299,0.15332762067980577,0.0
75325,0.2275444025263872,0.0
75326,0.20768367702247842,0.0
75358,0.1339020678989249,0.0
75389,0.1999031765538301,0.0
75394,0.211847349934883,0.0
75396,0.24167116873761932,0.0003690095323290853
75461,0.22412425368460606,0.00037257824143070045
75469,0.17238278741168914,0.0
75486,0.20705882352941177,0.0
75492,0.2134902958956411,9.101003737920766e-06
75512,0.24447784305688391,0.000367578359324638
75517,0.1872797683424624,0.0
75548,0.170499301232372,0.0
75568,0.2373435911040368,0.002686874626462218
75582,0.18940088913979253,0.0
75603,0.262109375,0.0010818322930420416
75615,0.24192167290098698,0.0
75617,0.180515855668023,0.0
75629,0.19093689976524153,0.0
75689,0.2138815841899753,0.0007506867794288817
75708,0.21284694686756542,6.458010975174619e-06
75727,0.23388959086750033,0.0013652067936780748
75770,0.21381343105233808,1.6220823056229713e-06
75823,0.26025404828856785,0.0006810406144173915
75847,0.21966689855546917,0.0
75861,0.25256422320504374,4.016699400959252e-05
75967,0.22237872322797134,0.0
75992,0.21769811014680834,0.0
75996,0.2612928348909657,3.739421531887071e-05
76001,0.24972087830294007,0.0006980950902570494
76026,0.21385602167244333,0.0
76030,0.22980435806327326,0.0
76094,0.22555569561746291,0.0009803878657859608
76100,0.18594339949426722,0.0
76107,0.2693426994480682,0.00019132640788278594
76113,0.22465891018665773,0.0
76115,0.18690807799442896,0.0
76126,0.23033683758850032,0.00037257824143070045
76146,0.25,0.001664134446711566
76191,0.23776409620410152,0.00040437797427897757
76196,0.2359871631423924,0.00037257824143070045
76206,0.1895747987003814,0.0
76208,0.17385108656929105,0.00037257824143070045
76212,0.2315190200983352,5.334677178589735e-05
76222,0.20798946104072222,0.0
76248,0.23043571581884525,0.0
76262,0.23399154352469378,0.0
76269,0.24870274277242402,0.003342779451123551
76284,0.20407542579075424,0.0
76315,0.19320472214224013,0.0
76326,0.19495895983148107,0.0
76348,0.22558413178685494,0.00020449938552421603
76357,0.19657243298667057,0.0
76362,0.2149607560467724,0.0
76363,0.2909958258795468,0.012525524288648256
76369,0.24460038275767793,0.0
76372,0.1949023309854041,0.00037257824143070045
76403,0.2107494798005575,0.0
76406,0.15951503625341734,0.0
76450,0.20005963029218843,0.0
76457,0.23024791970489836,0.0
76483,0.2665474949103729,0.003382521802680383
76488,0.22147955605066633,0.0
76508,0.23789053844449368,0.0005008824300617263
76549,0.28143021914648214,0.009114765873906742
76568,0.18044910582224016,2.2009298374753757e-05
76576,0.19328124437403232,0.0
76583,0.21023773156307524,0.0
76595,0.21377937076861808,5.314915619182069e-05
76598,0.1935181513392696,0.0
76607,0.23360459550023935,0.0
76613,0.25563122053431114,0.0008628226685511598
76615,0.209229809791082,0.0
76620,0.17337941280966376,0.0
76626,0.27197649085473985,0.010921955525796811
76645,0.19131798417563617,0.0
76648,0.23693502824858756,0.00010805154096029156
76705,0.21822912431905034,0.0003888185817454814
76707,0.19372067845543126,0.0
76710,0.23914108789593264,0.0008269334707154219
76731,0.26612463437608447,0.0018495295155959589
76758,0.21917360770863956,0.0
76769,0.19482452001596923,0.0
76796,0.2465665334619448,5.519690569835091e-05
76809,0.23297599930558568,0.00113129942010338
76819,0.1811860802646235,0.00037257824143070045
76840,0.1789214052396507,5.5166780283041504e-06
76848,0.24460038275767793,0.0
76871,0.2007029088461826,0.0
76875,0.2092216549089917,0.0
76880,0.24027572624322993,0.0004150299058242027
76888,0.19477503628447024,0.0
76896,0.18822539359725096,0.000385995317446564
76905,0.2232387923147301,0.0
76923,0.2340935851031355,0.0005187343060740948
76925,0.14527347027144055,0.0
76932,0.2013276825563515,0.0
76966,0.2302380441775681,0.00028402913698090507
76996,0.1957909326330379,0.0
76998,0.2390984811366977,2.6168807057228976e-05
77013,0.2770866670107882,0.0040169640763221635
77020,0.23284462566149042,4.493344731263806e-06
77045,0.22840609309845972,0.0007800051377090781
77049,0.21549578482537135,0.00037257824143070045
77054,0.192098482679645,0.0
77055,0.25206611570247933,0.002800059057500375
77079,0.18332707216283597,0.0
77102,0.2138645418326693,0.0007450176424509553
77104,0.21936169343304318,0.0005920743665803334
77106,0.1912770809578107,0.00037257824143070045
77134,0.24246804282036225,3.506635803171287e-05
77143,0.23275376143606644,0.0
77164,0.1957338195077484,0.0
77165,0.21719603479668217,0.0004997916439083893
77173,0.23150903523526115,0.00042070323911252424
77185,0.16579158687998025,0.0
77187,0.2106006512613284,0.0
77190,0.25638821225581504,0.0006221854862344479
77194,0.24064195095709867,0.0005737867273310002
77209,0.21076602929051003,0.0003725782414307005
77278,0.23150903523526115,0.00030991565943604626
77310,0.2716186813742853,0.0009279995222621953
77335,0.21146346267480795,2.2098277445232906e-05
77346,0.25748273215656176,0.0
77351,0.20174383644016838,0.0
77363,0.1872928369561425,0.0
77373,0.24233668908852873,0.0008730441882292949
77404,0.2171257533470857,0.0
77411,0.28580555851347034,0.0030605492600516045
77423,0.28243712511838365,0.005007192598812737
77427,0.21095653540831566,0.0
77453,0.18472126634549207,0.0009926250077982605
77457,0.15836209694073222,0.0
77463,0.23868385949310805,0.0
77471,0.2296961916987591,0.0
77476,0.21546118648149634,1.0953534984816603e-05
77478,0.19888110851765403,0.0
77492,0.17970005356186394,0.0
77507,0.22605912574749432,5.766774003647008e-05
77533,0.23816495851634945,0.0
77598,0.24753297058009777,0.0002233170292566805
77606,0.17901687454145268,0.00037257824143070045
77649,0.18537831957730427,0.0
77664,0.22726502963590178,0.0004895398186547626
77686,0.1985207100591716,0.0
77694,0.24609178013111446,0.0006149783670518257
77697,0.22552726661625075,0.0005921667675053067
77706,0.2322904496083777,0.00037257824143070045
77722,0.2422929361317987,0.0004926225076860773
77735,0.25775472966484203,0.0005743882025297438
77790,0.23815439219165926,0.0
77796,0.2066841213614662,1.4121344743298606e-05
77809,0.2358420104564826,0.0
77814,0.19782568638290032,0.0
77836,0.263576549150545,0.003576477979674496
77843,0.23218997361477572,0.00037607896896262114
77853,0.2103448275862069,0.0
77856,0.2245555323154152,0.0
77867,0.24487933944619314,0.0005055222492376937
77889,0.23637164244826067,0.0
77904,0.18386710053091282,0.00037257824143070045
77932,0.28927089508002374,0.006880107008837577
77990,0.17545924037392954,0.0
78000,0.27861109669382883,0.006679582212290173
78009,0.2576804915514593,0.0
78023,0.14822178042853987,0.0
78065,0.18769887058988077,0.0007450870626561782
78069,0.251829611559392,0.00029863293938758823
78077,0.24035103429748367,0.00041272884835645053
78084,0.25830045231450294,0.0010066998897691802
78090,0.23898139079333985,4.691670309240945e-05
78127,0.20597828172364838,0.0003725782414307004
78132,0.2572976082059148,6.817883403591939e-05
78161,0.20765154152643997,1.7753774730123107e-05
78170,0.2106006512613284,0.0
78171,0.23966425573711939,0.00023670455973011308
78210,0.2100814026299311,0.0
78271,0.2134054225968037,0.0
78290,0.21467706458708258,0.00037257824143070045
78303,0.23927966479450832,2.3241082953342634e-05
78312,0.27481697639891467,0.004566038207989832
78315,0.2151503006012024,0.00030164414760513065
78321,0.2644856129286559,0.0022801530967346078
78347,0.18775795732773698,0.00037257824143070045
78358,0.23399154352469378,0.0
78359,0.23399154352469378,0.0
78364,0.187129610262846,0.0015277892699831317
78374,0.26795786951529976,0.0005073390123821087
78375,0.19845465636437576,0.0
78377,0.21221585293536271,0.0
78378,0.27620272703884746,0.004336011461991671
78409,0.191707439020035,0.0
78414,0.1935181513392696,0.0
78426,0.27134408330384674,8.935744752755052e-05
78430,0.27910362397961835,0.0023257446387019622
78438,0.16279986655748643,0.00037257824143070045
78467,0.18267202069012456,0.0
78477,0.2504432210506672,0.00012492627259753943
78496,0.18495038588754134,0.0
78617,0.21429997205477264,0.00015599330983006392
78619,0.2644595526652872,0.0007018214400290884
78635,0.1941059482914482,0.00037257824143070045
78648,0.19241522689798551,0.00037257824143070045
78650,0.23943976091707928,0.0002490850889813015
78720,0.16248448709023217,0.0
78753,0.19648609077598828,0.00018678872459758448
78782,0.1935181513392696,0.0
78798,0.2094420600858369,0.0
78815,0.15821740155623673,0.0
78820,0.24937285143547339,0.00037257824143070034
78831,0.20805395139723268,0.0
78835,0.2110394716150338,0.00037257824143070045
78842,0.22083264768800395,0.0007450870626561782
78851,0.1879486012394524,0.0003725782414307004
78855,0.23259240001733178,0.0
78879,0.2518414262256627,0.0023140115334926055
78893,0.2371653264999558,0.0005155408437063457
78899,0.18204015192620726,0.0
78912,0.24605793912724605,0.004426579450940799
78920,0.23042582417582416,0.0004134275584541924
78921,0.2768151815181518,0.00542446154205673
78960,0.23073286052009456,0.00044261944746960764
78965,0.21049329464355737,0.0
78975,0.2215435410647957,3.2529535412067433e-06
78985,0.20080050873452288,0.0
79004,0.2610387084224859,0.004236165719742201
79062,0.21907521527976165,0.0
79065,0.2230347349177331,0.0007651868482646401
79069,0.1890606839714014,0.0
79084,0.2059071729957806,0.0
79087,0.24341359452228722,0.001228102348298891
79093,0.2527187985499741,0.0035004319159757276
79116,0.24936126724578436,0.0005355833310238358
79120,0.21149678893660612,0.0
79126,0.1779899864053848,0.0
79128,0.19339962530624008,0.0
79174,0.25987606506584043,0.0006089104628946055
79180,0.22780512646409778,2.597325139579913e-05
79184,0.16421426167824038,0.0
79195,0.209229809791082,0.0
79199,0.2489680441537962,0.0007880911636921564
79210,0.210732932909355,0.0
79253,0.3353532829387143,0.04692146388279711
79255,0.24025421832341226,0.0013869737858933598
79265,0.2080055798814275,0.00037257824143070045
79268,0.22625922023182296,3.2838545936264206e-05
79296,0.22936250213638695,0.00048007127619640244
79303,0.19793510324483776,0.0
79304,0.24940761046322538,0.001891544955976941
79320,0.2303170721242545,0.0
79328,0.23467692576724666,0.0001703827577516698
79342,0.20981043580222786,7.247702460425257e-06
79384,0.23746958637469587,0.0
79395,0.21996394033764957,0.0
79509,0.1664238102619749,0.0
79515,0.2500931792769288,0.001432050137479687
79524,0.1957338195077484,0.0
79531,0.22105089771042663,0.0
79545,0.24421090942177334,0.00044066342178230596
79549,0.23481037574909233,0.0
79553,0.21892332789559543,0.0004173802091353084
79588,0.16450110321157146,0.0
79607,0.19572668270983737,0.0
79629,0.19272609772735433,0.0
79633,0.21668752270617203,0.0
79642,0.23301645179493857,0.0008535470573031958
79667,0.23399154352469378,0.0
79673,0.2399749653538379,0.0003433067429686142
79716,0.25275449665693567,0.0011139067592892073
79729,0.21108926464805347,0.0
79736,0.17487620536877768,0.00037257824143070045
79743,0.2535663675011809,0.0008305997819635082
79802,0.2033410356452896,0.0
79805,0.21936169343304318,0.00012850716748131105
79816,0.15836209694073222,0.0
79828,0.24275313164202053,0.001116255981877142
79842,0.2060099013700733,0.0
79930,0.19176907687910832,0.0
79950,0.18309570912067671,0.0
79955,0.26032977691561593,0.0
79967,0.2202527490562941,0.0
80001,0.1760519497556656,1.9098634601217982e-05
80010,0.19121575891425927,0.0
80020,0.2125688037064903,0.0
80025,0.23967495646738401,4.56403856237144e-05
80040,0.2612928348909657,0.0003257248694481564
80062,0.2138645418326693,0.0
80070,0.17911842236978212,0.0
80081,0.25114625245625527,0.0
80102,0.22106910468659913,0.00025476151148659217
80110,0.18342103464771406,0.00037257824143070045
80121,0.23955730096394146,0.0008935334267343148
80144,0.24824269330373658,0.00037257824143070045
80149,0.23139925855677212,0.00011809503133947339
80150,0.2521726875557852,0.001494378742175112
80153,0.23868385949310805,0.0
80154,0.21435987540931237,0.0
80167,0.19978413785403254,2.4060766280025842e-05
80198,0.2357798568102956,0.00018533206944508718
80201,0.2336757792094724,4.274008112013146e-05
80215,0.23041593338198052,0.0006077881055666183
80222,0.17344103392568658,0.0
80236,0.19488817891373802,0.0
80292,0.158413504101989,0.0
80294,0.1763700880536207,0.0
80312,0.20469798657718122,0.0
80355,0.19763631677773277,0.00012611809117575365
80374,0.22272010621525185,0.0
80432,0.21078258137982486,0.0
80461,0.27417130599111295,0.0019388214272305047
80463,0.22533792292838553,0.0
80474,0.2357487922705314,0.0002272932514764078
80481,0.20313327783243776,0.0003797376086519313
80492,0.2013276825563515,0.0
80512,0.2223510893877889,6.071260549415648e-05
80523,0.16136110860612618,0.0
80528,0.2354179457942286,0.0
80540,0.18688204985378082,0.0
80551,0.228503320279244,7.83840589920692e-06
80553,0.20430066603235014,2.60088054773872e-05
80563,0.19749089437474707,0.00037257824143070045
80587,0.2705236103411782,0.0037118664724161837
80612,0.24050179211469533,0.0012568201182682431
80613,0.25237423601316405,0.0
80618,0.23059409768460845,3.2546356668220284e-05
80624,0.18993701790389922,0.0
80682,0.24205257699418317,0.0020157640551880665
80737,0.20168319807634505,0.0
80754,0.1817073996344188,0.0
80782,0.2215343980850976,0.0
80806,0.22242479489516864,0.0
80811,0.23637164244826067,0.0
80814,0.2888817134861694,0.006486694849500462
80824,0.21111416997679633,0.0
80845,0.21423155206130023,0.0
80893,0.22400267067267568,0.0004976342293612854
80913,0.19718620284318408,0.0
80977,0.24679325088501677,7.321990065574678e-05
80980,0.25748273215656176,0.0
81015,0.19642857142857142,0.0
81033,0.24356821997368303,1.640804354709768e-05
81044,0.21654766226955505,2.5240998879798085e-05
81046,0.22984371654891886,0.0007450176424509552
81048,0.2527187985499741,0.002802294969249284
81073,0.20009691728482498,0.0
81077,0.21351577105127084,0.0
81109,0.20026861662438442,0.0
81110,0.23589383019862895,4.412428784358811e-05
81113,0.22456492637215528,3.9791307115419276e-05
81115,0.22176319920680823,0.0
81116,0.18927400303233313,3.4812550915275493e-06
81181,0.17677665810445894,0.0
81204,0.19759994110284915,0.0
81228,0.2154179541715157,0.0
81248,0.2333507216136324,0.0018403893912685419
81250,0.1951361372641681,0.0
81258,0.21648653008549765,0.0
81261,0.19060469410219083,0.00037257824143070045
81282,0.2027956176803929,0.0002469322581047554
81317,0.2576804915514593,0.0
81364,0.23815439219165926,0.0
81389,0.22206594133951102,0.0
81413,0.24161677994328667,0.0010069905268674467
81450,0.1789989662876388,0.00037257824143070045
81463,0.1932742853028012,0.0
81492,0.21321046987329706,0.00020269409972099118
81498,0.27380770211680694,0.003679762756845021
81513,0.22665090356358722,0.00021209936335692432
81515,0.2359871631423924,0.0003829946818435585
81521,0.28620174877372573,0.012245753433794863
81550,0.24825417379642048,0.0010319153909117925
81585,0.2303170721242545,0.0
81603,0.24865666110802298,4.962589896485188e-05
81613,0.24085789922376274,5.5974420402922764e-05
81614,0.23587309956938218,0.0013425243786948117
81622,0.25237423601316405,0.0
81624,0.17637588302940693,9.319815579521525e-05
81631,0.17278228402214496,0.0
81698,0.2580521103740025,0.0034534589797505432
81699,0.24760147601476015,8.450048898500588e-05
81715,0.2448905109489051,0.0
81745,0.2173191368770495,9.57345141613482e-05
81761,0.24460038275767793,0.0
81831,0.1574147385707164,0.0
81834,0.2149005164338044,0.0
81849,0.20433955081842406,0.0
81873,0.2468840546382744,0.0
81880,0.2049089590411116,0.0
81891,0.2484380062016939,5.48408527445547e-05
81896,0.1417742915247075,0.0
81912,0.23138928402086298,0.0
81915,0.1070559610705596,0.0
81919,0.198381314904468,0.00037257824143070045
81960,0.22105089771042663,0.0003997694716094098
81973,0.2303170721242545,0.0
81995,0.18769887058988077,2.0862499911674795e-05
82008,0.21822912431905034,0.0
82011,0.21551308816444517,2.8477405404807623e-05
82022,0.2576804915514593,0.0
82051,0.24679325088501677,5.766338409025324e-05
82062,0.2128891532817767,0.0007669270235892406
82063,0.29328525378353276,0.004565461903675945
82102,0.18252915774082765,0.0
82105,0.2513226274638326,0.0007303946037786251
82113,0.2265743710957285,0.00012878238973481246
82116,0.23956799214531174,0.0
82134,0.2503030868227175,0.00014067988756978435
82139,0.30503466302988974,0.018707235456961575
82161,0.18218225012726963,0.0
82177,0.21894118606737906,0.0
82224,0.17841592714461396,0.0
82229,0.19696914101199867,2.500741005863179e-05
82256,0.26439442446929023,0.0004889680902686192
82270,0.24283000090473175,8.882769863740976e-05
82281,0.23444119316941084,0.00010390337821220114
82292,0.24198710724428615,0.0012477519582883658
82379,0.20435510887772193,2.8743359081826528e-05
82396,0.22490363666834254,0.0
82398,0.22490363666834254,0.0
82453,0.23660084626234132,0.0
82476,0.27044183586074866,0.0013311765410493712
82477,0.22605912574749432,0.0005614931247894362
82507,0.23472823472823473,1.963144767949274e-05
82525,0.2684268426842684,0.002435549133275797
82549,0.21354974738433385,0.0007450870626561782
82553,0.25082940049530394,5.205044635028963e-05
82557,0.25776710684273707,0.0
82575,0.24460038275767793,0.0
82595,0.1577478033442064,0.0
82596,0.22204756980351603,0.0007386957918719916
82628,0.2401467364559567,4.493032601233876e-05
82678,0.21395830842201763,3.238524487698942e-05
82682,0.27068730775049166,0.0004722461151041413
82695,0.1952781112444978,0.0
82714,0.1824919258881523,0.0
82733,0.21946034341782503,0.0
82737,0.1861755627232685,0.0
82745,0.1967741935483871,0.0
82750,0.22690958278733567,0.0005112985753178675
82770,0.1824733156570807,0.0
82780,0.21461698384775307,0.00037257824143070045
82781,0.1743819640710782,0.0
82816,0.22875649876416942,0.00024687095571845544
82822,0.197665426961741,0.0009044328532532225
82848,0.21657387234729283,9.818237992794707e-05
82868,0.27203162215577964,0.004991127692679612
82878,0.16020533022950428,0.00037257824143070045
82885,0.20657276995305165,0.0
82896,0.2513226274638326,5.381156682513826e-05
82901,0.1735026988590452,0.0
82908,0.19713551230260742,0.0
82912,0.2584994702879707,0.00031047864207450667
82929,0.17142492176023505,0.0
82941,0.1910320284697509,2.282067998799798e-05
82950,0.22180901615635717,0.00024733905531543876
82958,0.21346482681830833,0.0
82962,0.2599012297859979,1.0680449965805507e-05
82986,0.2380276693863072,8.295509979920463e-05
83029,0.2625966148126406,0.0016716720995950595
83048,0.17387361124607262,0.0
83050,0.21233337288873066,0.00037257824143070045
83072,0.2278728191195823,0.0003214188654284768
83076,0.234062963285951,0.0
83084,0.21162185602775369,0.0004306260883187299
83112,0.2358420104564826,0.0
83187,0.23290524123568204,0.0
83193,0.244533527696793,0.0002515664709608357
83196,0.2579653034744582,0.0
83229,0.1868170112062365,0.00037257824143070045
83258,0.21149678893660612,0.0
83267,0.2047916984587212,0.00037257824143070045
83287,0.18719486678755753,0.00037257824143070045
83290,0.19737471044600507,0.0
83308,0.14942656719741676,0.0
83309,0.19532785095699004,0.0
83362,0.21791020540716083,0.0
83380,0.22490363666834254,0.0
83397,0.26491634999753244,0.0025364752774996646
83411,0.23845060412224592,0.00040581937814861466
83423,0.22134256968497443,0.0
83426,0.2537821482602118,0.0006498588742764737
83427,0.2500465809577045,9.749012749602723e-05
83476,0.23815439219165926,0.0
83486,0.21819364279326883,0.00037257824143070045
83507,0.18964177206246025,0.0
83524,0.2463741509087571,0.00017077874956253895
83535,0.21679253665037762,0.00011930168664482778
83552,0.1629135053110774,0.0
83579,0.16431479384125625,0.0
83592,0.24744168894625243,0.004316679638260489
83597,0.2019563581640331,0.0
83639,0.2504081727853711,0.0030370309198610754
83667,0.22740944715102732,0.0011479644537073677
83676,0.1951361372641681,0.0
83687,0.2506771271131036,0.0012074928655189216
83690,0.22427407562147483,0.00025659408699319766
83722,0.2088634683475351,0.0006779242863562671
83740,0.23520133198965956,0.0
83746,0.26790437690272995,0.0008236888608808663
83752,0.25380614657210404,0.00029440085978480043
83782,0.18996390402717814,0.00037257824143070045
83784,0.2084336413760969,0.0
83815,0.2106585040420689,0.0
83820,0.22076907258893688,0.0
83838,0.2653878479260395,0.0020408319176221305
83845,0.2312497307543187,0.00033024374419427123
83848,0.21121385008853039,0.0
83868,0.2322000173025348,0.0
83871,0.2382706733543433,0.0004594658341204649
83885,0.28556229386104903,0.00852123332748369
83887,0.2863849765258216,0.0076715625937867635
83904,0.22900046926325668,0.0008810105110416591
83915,0.19951681843523508,0.0
83943,0.22533792292838553,0.0
83944,0.22281255188444296,0.00037257824143070045
83964,0.3471063692208212,0.1132800056678343
83994,0.28208092485549136,0.005723244980888122
84038,0.22828952964191546,0.0
84040,0.24211808217942357,0.0003967314861892528
84128,0.2241055400158644,0.0
84136,0.19874120696038505,0.0007293518887700336
84153,0.26226304475278484,0.00029304649946574306
84165,0.2471796288621817,3.729120567265591e-05
84201,0.2021617143072346,0.00037257824143070045
84227,0.23132945485886663,0.0003912587032682404
84230,0.26078507578701904,0.0047782681252184584
84232,0.203866165356424,0.0
84279,0.194817449372142,0.0
84282,0.17162771365540172,0.0
84297,0.23489257427908808,0.00021152560882628898
84313,0.20920534705171676,0.0
84335,0.18878143133462283,0.00037257824143070045
84342,0.17517867049570865,0.0
84353,0.2652304955778448,0.00330133975596906
84376,0.2355832528745721,0.00016168267057086082
84388,0.2271880819366853,0.001141972829696852
84403,0.21026243634939287,3.57213185712211e-05
84431,0.2170906296760626,0.0011174570434712102
84490,0.24241329479768786,0.0009887726845938714
84517,0.14849650059476058,0.0
84518,0.21782178217821782,0.0
84526,0.1983666531170319,0.0
84553,0.21574695550821912,0.00016562783276377618
84566,0.26679920477137176,0.00032354133038857283
